State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
VT,VT,2018,April,"Synthetic opioids, excl. methadone (T40.4)",80,81,100,0,Underreported due to incomplete data.
VT,VT,2018,May,"Synthetic opioids, excl. methadone (T40.4)",87,88,100,0,Underreported due to incomplete data.
VT,VT,2018,June,"Synthetic opioids, excl. methadone (T40.4)",89,91,100,0,Underreported due to incomplete data.
WA,WA,2015,January,Cocaine (T40.5),87,90,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Cocaine (T40.5),88,92,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Cocaine (T40.5),88,92,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Cocaine (T40.5),87,90,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Cocaine (T40.5),85,88,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Cocaine (T40.5),85,88,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Cocaine (T40.5),85,88,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Cocaine (T40.5),82,85,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Cocaine (T40.5),87,90,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Cocaine (T40.5),84,87,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Cocaine (T40.5),84,87,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Cocaine (T40.5),82,85,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Cocaine (T40.5),86,89,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Cocaine (T40.5),89,93,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Cocaine (T40.5),88,92,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Cocaine (T40.5),86,89,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Cocaine (T40.5),86,89,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Cocaine (T40.5),82,85,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Cocaine (T40.5),80,83,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Cocaine (T40.5),92,96,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Cocaine (T40.5),93,97,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Cocaine (T40.5),89,93,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Cocaine (T40.5),83,86,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Cocaine (T40.5),83,86,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Cocaine (T40.5),82,85,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Cocaine (T40.5),84,87,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Cocaine (T40.5),84,87,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Cocaine (T40.5),95,99,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Cocaine (T40.5),92,96,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Cocaine (T40.5),93,97,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Cocaine (T40.5),100,104,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Cocaine (T40.5),93,97,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Cocaine (T40.5),92,96,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Cocaine (T40.5),97,101,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Cocaine (T40.5),105,109,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Cocaine (T40.5),108,112,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Cocaine (T40.5),104,108,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Cocaine (T40.5),107,111,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Cocaine (T40.5),108,112,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Cocaine (T40.5),100,105,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Cocaine (T40.5),104,109,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Cocaine (T40.5),111,117,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Heroin (T40.1),288,289,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Heroin (T40.1),286,287,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Heroin (T40.1),297,298,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Heroin (T40.1),292,293,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Heroin (T40.1),285,286,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Heroin (T40.1),293,294,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Heroin (T40.1),288,289,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Heroin (T40.1),299,300,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Heroin (T40.1),311,312,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Heroin (T40.1),307,308,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Heroin (T40.1),307,308,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Heroin (T40.1),306,307,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Heroin (T40.1),323,324,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Heroin (T40.1),320,321,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Heroin (T40.1),317,318,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Heroin (T40.1),333,334,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Heroin (T40.1),335,336,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Heroin (T40.1),326,327,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Heroin (T40.1),334,335,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Heroin (T40.1),323,324,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Heroin (T40.1),319,320,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Heroin (T40.1),310,311,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Heroin (T40.1),299,301,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Heroin (T40.1),294,296,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Heroin (T40.1),286,288,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Heroin (T40.1),291,293,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Heroin (T40.1),299,301,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Heroin (T40.1),290,292,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Heroin (T40.1),297,300,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Heroin (T40.1),301,304,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Heroin (T40.1),300,304,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Heroin (T40.1),303,307,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Heroin (T40.1),307,311,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Heroin (T40.1),307,311,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Heroin (T40.1),310,314,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Heroin (T40.1),317,322,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Heroin (T40.1),325,328,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Heroin (T40.1),325,330,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Heroin (T40.1),317,321,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Heroin (T40.1),315,320,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Heroin (T40.1),309,319,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Heroin (T40.1),304,322,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Methadone (T40.3),110,111,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Methadone (T40.3),106,107,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Methadone (T40.3),111,112,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Methadone (T40.3),109,110,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Methadone (T40.3),116,117,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Methadone (T40.3),110,111,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Methadone (T40.3),108,109,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Methadone (T40.3),105,106,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Methadone (T40.3),111,112,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Methadone (T40.3),112,113,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Methadone (T40.3),109,110,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Methadone (T40.3),115,116,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Methadone (T40.3),119,120,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Methadone (T40.3),121,122,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Methadone (T40.3),116,117,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Methadone (T40.3),122,123,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Methadone (T40.3),114,115,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Methadone (T40.3),122,123,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Methadone (T40.3),132,133,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Methadone (T40.3),135,136,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Methadone (T40.3),136,137,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Methadone (T40.3),133,134,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Methadone (T40.3),132,133,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Methadone (T40.3),129,130,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Methadone (T40.3),128,129,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Methadone (T40.3),122,123,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Methadone (T40.3),127,128,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Methadone (T40.3),120,121,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Methadone (T40.3),121,122,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Methadone (T40.3),113,115,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Methadone (T40.3),110,112,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Methadone (T40.3),112,114,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Methadone (T40.3),113,115,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Methadone (T40.3),116,118,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Methadone (T40.3),121,123,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Methadone (T40.3),123,126,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Methadone (T40.3),125,127,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Methadone (T40.3),127,130,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Methadone (T40.3),119,122,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Methadone (T40.3),114,117,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Methadone (T40.3),111,117,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Methadone (T40.3),111,120,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Natural & semi-synthetic opioids (T40.2),291,293,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Natural & semi-synthetic opioids (T40.2),282,284,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Natural & semi-synthetic opioids (T40.2),280,282,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Natural & semi-synthetic opioids (T40.2),279,281,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Natural & semi-synthetic opioids (T40.2),280,282,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Natural & semi-synthetic opioids (T40.2),273,275,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Natural & semi-synthetic opioids (T40.2),266,268,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Natural & semi-synthetic opioids (T40.2),264,266,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Natural & semi-synthetic opioids (T40.2),268,270,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Natural & semi-synthetic opioids (T40.2),267,269,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Natural & semi-synthetic opioids (T40.2),264,266,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Natural & semi-synthetic opioids (T40.2),272,274,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Natural & semi-synthetic opioids (T40.2),278,280,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Natural & semi-synthetic opioids (T40.2),281,283,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Natural & semi-synthetic opioids (T40.2),294,296,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Natural & semi-synthetic opioids (T40.2),295,297,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Natural & semi-synthetic opioids (T40.2),302,304,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Natural & semi-synthetic opioids (T40.2),308,311,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Natural & semi-synthetic opioids (T40.2),300,303,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Natural & semi-synthetic opioids (T40.2),298,301,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Natural & semi-synthetic opioids (T40.2),288,291,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Natural & semi-synthetic opioids (T40.2),293,296,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Natural & semi-synthetic opioids (T40.2),283,286,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Natural & semi-synthetic opioids (T40.2),275,279,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Natural & semi-synthetic opioids (T40.2),279,283,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Natural & semi-synthetic opioids (T40.2),260,264,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Natural & semi-synthetic opioids (T40.2),260,264,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Natural & semi-synthetic opioids (T40.2),247,251,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Natural & semi-synthetic opioids (T40.2),240,245,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Natural & semi-synthetic opioids (T40.2),236,241,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Natural & semi-synthetic opioids (T40.2),248,253,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Natural & semi-synthetic opioids (T40.2),248,253,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Natural & semi-synthetic opioids (T40.2),252,257,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Natural & semi-synthetic opioids (T40.2),248,254,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Natural & semi-synthetic opioids (T40.2),249,254,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Natural & semi-synthetic opioids (T40.2),250,256,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Natural & semi-synthetic opioids (T40.2),240,246,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Natural & semi-synthetic opioids (T40.2),242,250,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Natural & semi-synthetic opioids (T40.2),232,243,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Natural & semi-synthetic opioids (T40.2),218,236,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Number of Deaths,"52,487",,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Number of Deaths,"52,591",,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Number of Deaths,"52,850",,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Number of Deaths,"53,014",,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Number of Deaths,"53,397",,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Number of Deaths,"53,657",,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Number of Deaths,"53,954",,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Number of Deaths,"54,015",,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Number of Deaths,"54,328",,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Number of Deaths,"54,453",,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Number of Deaths,"54,460",,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Number of Deaths,"54,629",,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Number of Deaths,"54,442",,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Number of Deaths,"54,675",,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Number of Deaths,"54,741",,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Number of Deaths,"54,840",,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Number of Deaths,"54,753",,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Number of Deaths,"54,715",,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Number of Deaths,"54,657",,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Number of Deaths,"54,630",,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Number of Deaths,"54,583",,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Number of Deaths,"54,690",,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Number of Deaths,"54,609",,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Number of Deaths,"54,767",,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Number of Deaths,"55,778",,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Number of Deaths,"56,091",,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Number of Deaths,"56,124",,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Number of Deaths,"56,114",,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Number of Deaths,"56,195",,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Number of Deaths,"56,115",,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Number of Deaths,"56,178",,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Number of Deaths,"56,505",,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Number of Deaths,"56,600",,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Number of Deaths,"56,641",,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Number of Deaths,"57,004",,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Number of Deaths,"56,980",,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Number of Deaths,"56,437",,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Number of Deaths,"56,162",,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Number of Deaths,"56,332",,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Number of Deaths,"56,565",,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Number of Deaths,"56,527",,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Number of Deaths,"56,827",,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Number of Drug Overdose Deaths,996,"1,001",100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Number of Drug Overdose Deaths,"1,000","1,006",100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Number of Drug Overdose Deaths,"1,018","1,023",100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Number of Drug Overdose Deaths,"1,017","1,022",100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Number of Drug Overdose Deaths,"1,020","1,025",100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Number of Drug Overdose Deaths,"1,050","1,055",100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Number of Drug Overdose Deaths,"1,068","1,073",100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Number of Drug Overdose Deaths,"1,066","1,071",100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Number of Drug Overdose Deaths,"1,090","1,095",100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Number of Drug Overdose Deaths,"1,099","1,105",100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Number of Drug Overdose Deaths,"1,110","1,115",100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Number of Drug Overdose Deaths,"1,109","1,114",100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Number of Drug Overdose Deaths,"1,134","1,139",100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Number of Drug Overdose Deaths,"1,139","1,144",100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Number of Drug Overdose Deaths,"1,137","1,142",100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
